MovieID,Titolo Film,Genere film,AnnoFilm
3671,Trouble in Paradise,Comedy|Romance,1932
3672,Big Trouble in Little China,Action|Comedy,1986
3673,Badlands,Crime|Drama,1973
3674,"Battleship Potemkin, The (Bronenosets Potyomkin)",Drama|War,1925
3675,Boys and Girls,Comedy|Romance,2000
3676,Shaft,Action|Crime,2000
3677,Titan A.E.,Adventure|Animation|Sci-Fi,2000
3678,Butterfly (La Lengua de las Mariposas),Drama|War,2000
3679,Jesus' Son,Drama,1999
3680,"Match, The",Comedy|Romance,1999
3681,Time Regained (Le Temps Retrouvé),Drama,1999
3682,Boricua's Bond,Drama,2000
3683,Chicken Run,Animation|Children's|Comedy,2000
3684,"Me, Myself and Irene",Comedy,2000
3685,"Patriot, The",Action|Drama|War,2000
3686,"Adventures of Rocky and Bullwinkle, The",Animation|Children's|Comedy,2000
3687,"Perfect Storm, The",Action|Adventure|Thriller,2000
3688,"Golden Bowl, The",Drama,2000
3689,Asylum,Horror,1972
3690,Communion,Drama|Sci-Fi|Thriller,1989
3691,Fun and Fancy Free,Animation|Children's|Musical,1947
3692,"Kentucky Fried Movie, The",Comedy,1977
3693,"Blood In, Blood Out (a.k.a. Bound by Honor)",Crime|Drama,1993
3694,Daughter of Dr. Jeckyll,Horror,1957
3695,F/X,Action|Crime|Thriller,1986
3696,F/X 2,Action|Crime|Thriller,1992
3697,"Hot Spot, The",Drama|Romance,1990
3698,Missing in Action,Action|War,1984
3699,Missing in Action 2: The Beginning,Action|War,1985
3700,Braddock: Missing in Action III,Action|War,1988
3701,Thunderbolt and Lightfoot,Action,1974
3702,Dreamscape,Adventure|Crime|Sci-Fi|Thriller,1984
3703,"Golden Voyage of Sinbad, The",Action|Adventure,1974
3704,Hatchet For the Honeymoon (Rosso Segno Della Follia),Horror,1969
3705,House Party,Comedy,1990
3706,House Party 2,Comedy,1991
3707,Make Mine Music,Animation|Children's|Musical,1946
3708,Melody Time,Animation|Children's|Musical,1948
3709,Nekromantik,Comedy|Horror,1987
3710,On Our Merry Way,Comedy|Drama,1948
3711,Project Moon Base,Sci-Fi,1953
3712,Rocketship X-M,Sci-Fi,1950
3713,Shaft in Africa,Action|Crime,1973
3714,Shaft's Big Score!,Action|Crime,1972
3715,Croupier,Crime|Drama,1998
3716,"Kid, The",Comedy,2000
3717,Scary Movie,Comedy--Horror,2000
3718,But I'm a Cheerleader,Comedy,1999
3719,Shower (Xizhao),Comedy,1999
3720,Blowup,Drama|Mystery,1966
3721,"Pawnbroker, The",Drama,1965
3722,Groove,Drama,2000
3723,Footloose,Drama,1984
3724,Duel in the Sun,Western,1946
3725,X-Men,Action|Sci-Fi,2000
3726,Chuck & Buck,Comedy|Drama,2000
3727,"Five Senses, The",Drama,1999
3728,"Wisdom of Crocodiles, The (a.k.a. Immortality)",Romance|Thriller,2000
3729,"In Crowd, The",Thriller,2000
3730,What Lies Beneath,Thriller,2000
3731,Pokémon the Movie 2000,Animation|Children's,2000
3732,Criminal Lovers (Les Amants Criminels),Drama|Romance,1999
3733,Anatomy of a Murder,Drama|Mystery,1959
3734,Freejack,Action|Sci-Fi,1992
3735,Greaser's Palace,Drama,1972
3736,H.O.T.S.,Comedy,1979
3737,Knightriders,Action|Adventure|Drama,1981
3738,MacKenna's Gold,Western,1969
3739,Sinbad and the Eye of the Tiger,Action|Adventure,1977
3740,Two Women (La Ciociara),Drama|War,1961
3741,What About Bob?,Comedy,1991
3742,White Sands,Drama|Thriller,1992
3743,Breaker Morant,Drama|War,1980
3744,Everything You Always Wanted to Know About Sex,Comedy,1972
3745,Interiors,Drama,1978
3746,Love and Death,Comedy,1975
3747,"Official Story, The (La Historia Oficial)",Drama,1985
3748,"Other Side of Sunday, The (Søndagsengler)",Comedy|Drama,1996
3749,Pot O' Gold,Comedy|Musical,1941
3750,Tampopo,Comedy,1986
3751,Thomas and the Magic Railroad,Children's,2000
3752,Nutty Professor II: The Klumps,Comedy,2000
3753,"Girl on the Bridge, The (La Fille sur le Pont)",Drama|Romance,1999
3754,Wonderland,Drama,1999
3755,Autumn in New York,Drama|Romance,2000
3756,Coyote Ugly,Drama,2000
3757,Hollow Man,Horror|Sci-Fi|Thriller,2000
3758,Space Cowboys,Action|Sci-Fi,2000
3759,Better Living,Comedy,1998
3760,Mad About Mambo,Comedy|Romance,2000
3761,Psycho Beach Party,Comedy|Horror|Thriller,2000
3762,Saving Grace,Comedy,2000
3763,"Black Sabbath (Tre Volti Della Paura, I)",Horror,1963
3764,"Brain That Wouldn't Die, The",Horror|Sci-Fi,1962
3765,Bronco Billy,Adventure|Drama|Romance,1980
3766,"Crush, The",Thriller,1993
3767,Kelly's Heroes,Action|Comedy|War,1970
3768,Phantasm II,Horror,1988
3769,Phantasm III: Lord of the Dead,Horror,1994
3770,Phantasm IV: Oblivion,Horror,1998
3771,Pumpkinhead,Horror,1988
3772,Air America,Action|Comedy,1990
3773,Make Them Die Slowly (Cannibal Ferox),Horror,1980
3774,Sleepaway Camp,Horror,1983
3775,Steel Magnolias,Drama,1989
3776,And God Created Woman (Et Dieu&#8230;Créa la Femme),Drama,1956
3777,Easy Money,Comedy,1983
3778,"Ilsa, She Wolf of the SS",Horror,1974
3779,Silent Fall,Drama|Thriller,1994
3780,"Spiral Staircase, The",Thriller,1946
3781,Whatever Happened to Aunt Alice?,Crime|Thriller,1969
3782,I'm the One That I Want,Comedy,2000
3783,"Tao of Steve, The",Comedy,2000
3784,"Tic Code, The",Drama,1998
3785,Aimée & Jaguar,Drama|Romance,1999
3786,"Affair of Love, An (Une Liaison Pornographique)",Drama|Romance,1999
3787,Autumn Heart,Drama,1999
3788,Bless the Child,Thriller,2000
3789,Cecil B. Demented,Comedy,2000
3790,"Eyes of Tammy Faye, The",Documentary,2000
3791,"Opportunists, The",Crime,1999
3792,"Replacements, The",Comedy,2000
3793,About Adam,Comedy,2000
3794,"Cell, The",Sci-Fi|Thriller,2000
3795,Godzilla 2000 (Gojira ni-sen mireniamu),Action|Adventure|Sci-Fi,1999
3796,"Original Kings of Comedy, The",Comedy|Documentary,2000
3797,Sunset Strip,Comedy,2000
3798,All the Rage (a.k.a. It's the Rage),Drama,1999
3799,"Naked Gun: From the Files of Police Squad!, The",Comedy,1988
3800,"Naked Gun 2 1/2: The Smell of Fear, The",Comedy,1991
3801,Our Town,Drama,1940
3802,Shane,Drama|Western,1953
3803,"Suddenly, Last Summer",Drama,1959
3804,Cat Ballou,Comedy|Western,1965
3805,"Couch in New York, A",Comedy|Romance,1996
3806,"Devil Rides Out, The",Horror,1968
3807,Jerry & Tom,Drama,1998
3808,Supergirl,Action|Adventure|Fantasy,1984
3809,X: The Unknown,Sci-Fi,1956
3810,"Art of War, The",Action,2000
3811,"Ballad of Ramblin' Jack, The",Documentary,2000
3812,Bittersweet Motel,Documentary,2000
3813,Bring It On,Comedy,2000
3814,Catfish in Black Bean Sauce,Comedy|Drama,2000
3815,"Crew, The",Comedy,2000
3816,Love & Sex,Comedy|Romance,2000
3817,Steal This Movie!,Drama,2000
3818,Went to Coney Island on a Mission From God... Be Back by Five,Drama,1998
3819,Skipped Parts,Drama|Romance,2000
3820,Highlander: Endgame,Action|Adventure|Fantasy,2000
3821,Back Stage,Documentary,2000
3822,Turn It Up,Crime|Drama,2000
3823,Anatomy (Anatomie),Horror,2000
3824,Nurse Betty,Comedy|Thriller,2000
3825,Solas,Drama,1999
3826,"Watcher, The",Crime|Thriller,2000
3827,"Way of the Gun, The",Crime|Thriller,2000
3828,Almost Famous,Comedy|Drama,2000
3829,Bait,Action|Comedy,2000
3830,Circus,Comedy,2000
3831,Crime and Punishment in Suburbia,Comedy|Drama,2000
3832,Duets,Comedy|Drama,2000
3833,Goya in Bordeaux (Goya en Bodeos),Drama,1999
3834,Urbania,Drama,2000
3835,"Uninvited Guest, An",Drama,2000
3836,"Specials, The",Comedy,2000
3837,Under Suspicion,Crime,2000
3838,"Prince of Central Park, The",Drama,1999
3839,Urban Legends: Final Cut,Horror,2000
3840,Woman on Top,Comedy|Romance,2000
3841,Dancer in the Dark,Drama|Musical,2000
3842,Best in Show,Comedy,2000
3843,Beautiful,Comedy|Drama,2000
3844,Barenaked in America,Documentary,1999
3845,"Broken Hearts Club, The",Drama,2000
3846,Girlfight,Drama,2000
3847,Remember the Titans,Drama,2000
3848,Hellraiser,Horror,1987
3849,Hellbound: Hellraiser II,Horror,1988
3850,Hellraiser III: Hell on Earth,Horror,1992
3851,"Faraway, So Close (In Weiter Ferne, So Nah!)",Drama|Fantasy,1993
3852,Beach Party,Comedy,1963
3853,Bikini Beach,Comedy,1964
3854,Return of the Fly,Horror|Sci-Fi,1959
3855,Pajama Party,Comedy,1964
3856,Stranger Than Paradise,Comedy,1984
3857,Voyage to the Bottom of the Sea,Adventure|Sci-Fi,1961
3858,Fantastic Voyage,Adventure|Sci-Fi,1966
3859,Abbott and Costello Meet Frankenstein,Comedy|Horror,1948
3860,"Bank Dick, The",Comedy,1940
3861,"Creature From the Black Lagoon, The",Horror,1954
3862,"Giant Gila Monster, The",Horror|Sci-Fi,1959
3863,"Invisible Man, The",Horror|Sci-Fi,1933
3864,"Killer Shrews, The",Horror|Sci-Fi,1959
3865,Kronos,Sci-Fi,1957
3866,Kronos,Horror,1973
3867,,Drama|Thriller,1943
3868,Runaway,Sci-Fi|Thriller,1984
3869,"Slumber Party Massacre, The",Horror,1982
3870,"Slumber Party Massacre II, The",Horror,1987
3871,"Slumber Party Massacre III, The",Horror,1990
3872,Sorority House Massacre,Horror,1986
3873,Sorority House Massacre II,Horror,1990
3874,Bamboozled,Comedy,2000
3875,Bootmen,Comedy|Drama,2000
3876,Digimon: The Movie,Adventure|Animation|Children's,2000
3877,Get Carter,Action|Drama|Thriller,2000
3878,Get Carter,Thriller,1971
3879,Meet the Parents,Comedy,2000
3880,Requiem for a Dream,Drama,2000
3881,Tigerland,Drama,2000
3882,Two Family House,Drama,2000
3883,"Contender, The",Drama|Thriller,2000
